id;name;active;state_id;created_by
2823;Boa Vista da Aparecida;true;18;system
2824;Bocaiúva do Sul;true;18;system
2825;Bom Jesus do Sul;true;18;system
2826;Bom Sucesso;true;18;system
2827;Bom Sucesso do Sul;true;18;system
2828;Borrazópolis;true;18;system
2829;Braganey;true;18;system
2830;Brasilândia do Sul;true;18;system
2831;Cafeara;true;18;system
2832;Cafelândia;true;18;system
2833;Cafezal do Sul;true;18;system
2834;Califórnia;true;18;system
2835;Cambará;true;18;system
2836;Cambé;true;18;system
2837;Cambira;true;18;system
2838;Campina da Lagoa;true;18;system
2839;Campina do Simão;true;18;system
2840;Campina Grande do Sul;true;18;system
2841;Campo Bonito;true;18;system
2842;Campo do Tenente;true;18;system
2843;Campo Largo;true;18;system
2844;Campo Magro;true;18;system
2845;Campo Mourão;true;18;system
2846;Cândido de Abreu;true;18;system
2847;Candói;true;18;system
2848;Cantagalo;true;18;system
2849;Capanema;true;18;system
2850;Capitão Leônidas Marques;true;18;system
2851;Carambeí;true;18;system
2852;Carlópolis;true;18;system
2853;Cascavel;true;18;system
2854;Castro;true;18;system
2855;Catanduvas;true;18;system
2856;Centenário do Sul;true;18;system
2857;Cerro Azul;true;18;system
2858;Céu Azul;true;18;system
2859;Chopinzinho;true;18;system
2860;Cianorte;true;18;system
2861;Cidade Gaúcha;true;18;system
2862;Clevelândia;true;18;system
2863;Colombo;true;18;system
2864;Colorado;true;18;system
2865;Congonhinhas;true;18;system
2866;Conselheiro Mairinck;true;18;system
2867;Contenda;true;18;system
2868;Corbélia;true;18;system
2869;Cornélio Procópio;true;18;system
2870;Coronel Domingos Soares;true;18;system
2871;Coronel Vivida;true;18;system
2872;Corumbataí do Sul;true;18;system
2873;Cruz Machado;true;18;system
2874;Cruzeiro do Iguaçu;true;18;system
2875;Cruzeiro do Oeste;true;18;system
2876;Cruzeiro do Sul;true;18;system
2877;Cruzmaltina;true;18;system
2878;Curitiba;true;18;system
2879;Curiúva;true;18;system
2880;Diamante d`Oeste;true;18;system
2881;Diamante do Norte;true;18;system
2882;Diamante do Sul;true;18;system
2883;Dois Vizinhos;true;18;system
2884;Douradina;true;18;system
2885;Doutor Camargo;true;18;system
2886;Doutor Ulysses;true;18;system
2887;Enéas Marques;true;18;system
2888;Engenheiro Beltrão;true;18;system
2889;Entre Rios do Oeste;true;18;system
2890;Esperança Nova;true;18;system
2891;Espigão Alto do Iguaçu;true;18;system
2892;Farol;true;18;system
2893;Faxinal;true;18;system
2894;Fazenda Rio Grande;true;18;system
2895;Fênix;true;18;system
2896;Fernandes Pinheiro;true;18;system
2897;Figueira;true;18;system
2898;Flor da Serra do Sul;true;18;system
2899;Floraí;true;18;system
2900;Floresta;true;18;system
2901;Florestópolis;true;18;system
2902;Flórida;true;18;system
2903;Formosa do Oeste;true;18;system
2904;Foz do Iguaçu;true;18;system
2905;Foz do Jordão;true;18;system
2906;Francisco Alves;true;18;system
2907;Francisco Beltrão;true;18;system
2908;General Carneiro;true;18;system
2909;Godoy Moreira;true;18;system
2910;Goioerê;true;18;system
2911;Goioxim;true;18;system
2912;Grandes Rios;true;18;system
2913;Guaíra;true;18;system
2914;Guairaçá;true;18;system
2915;Guamiranga;true;18;system
2916;Guapirama;true;18;system
2917;Guaporema;true;18;system
2918;Guaraci;true;18;system
2919;Guaraniaçu;true;18;system
2920;Guarapuava;true;18;system
2921;Guaraqueçaba;true;18;system
2922;Guaratuba;true;18;system
2923;Honório Serpa;true;18;system
2924;Ibaiti;true;18;system
2925;Ibema;true;18;system
2926;Ibiporã;true;18;system
2927;Icaraíma;true;18;system
2928;Iguaraçu;true;18;system
2929;Iguatu;true;18;system
2930;Imbaú;true;18;system
2931;Imbituva;true;18;system
2932;Inácio Martins;true;18;system
2933;Inajá;true;18;system
2934;Indianópolis;true;18;system
2935;Ipiranga;true;18;system
2936;Iporã;true;18;system
2937;Iracema do Oeste;true;18;system
2938;Irati;true;18;system
2939;Iretama;true;18;system
2940;Itaguajé;true;18;system
2941;Itaipulândia;true;18;system
2942;Itambaracá;true;18;system
2943;Itambé;true;18;system
2944;Itapejara d`Oeste;true;18;system
2945;Itaperuçu;true;18;system
2946;Itaúna do Sul;true;18;system
2947;Ivaí;true;18;system
2948;Ivaiporã;true;18;system
2949;Ivaté;true;18;system
2950;Ivatuba;true;18;system
2951;Jaboti;true;18;system
2952;Jacarezinho;true;18;system
2953;Jaguapitã;true;18;system
2954;Jaguariaíva;true;18;system
2955;Jandaia do Sul;true;18;system
2956;Janiópolis;true;18;system
2957;Japira;true;18;system
2958;Japurá;true;18;system
2959;Jardim Alegre;true;18;system
2960;Jardim Olinda;true;18;system
2961;Jataizinho;true;18;system
2962;Jesuítas;true;18;system
2963;Joaquim Távora;true;18;system
2964;Jundiaí do Sul;true;18;system
2965;Juranda;true;18;system
2966;Jussara;true;18;system
2967;Kaloré;true;18;system
2968;Lapa;true;18;system
2969;Laranjal;true;18;system
2970;Laranjeiras do Sul;true;18;system
2971;Leópolis;true;18;system
2972;Lidianópolis;true;18;system
2973;Lindoeste;true;18;system
2974;Loanda;true;18;system
2975;Lobato;true;18;system
2976;Londrina;true;18;system
2977;Luiziana;true;18;system
2978;Lunardelli;true;18;system
2979;Lupionópolis;true;18;system
2980;Mallet;true;18;system
2981;Mamborê;true;18;system
2982;Mandaguaçu;true;18;system
2983;Mandaguari;true;18;system
2984;Mandirituba;true;18;system
2985;Manfrinópolis;true;18;system
2986;Mangueirinha;true;18;system
2987;Manoel Ribas;true;18;system
2988;Marechal Cândido Rondon;true;18;system
2989;Maria Helena;true;18;system
2990;Marialva;true;18;system
2991;Marilândia do Sul;true;18;system
2992;Marilena;true;18;system
2993;Mariluz;true;18;system
2994;Maringá;true;18;system
2995;Mariópolis;true;18;system
2996;Maripá;true;18;system
2997;Marmeleiro;true;18;system
2998;Marquinho;true;18;system
2999;Marumbi;true;18;system
3000;Matelândia;true;18;system
3001;Matinhos;true;18;system
3002;Mato Rico;true;18;system
3003;Mauá da Serra;true;18;system
3004;Medianeira;true;18;system
3005;Mercedes;true;18;system
3006;Mirador;true;18;system
3007;Miraselva;true;18;system
3008;Missal;true;18;system
3009;Moreira Sales;true;18;system
3010;Morretes;true;18;system
3011;Munhoz de Melo;true;18;system
3012;Nossa Senhora das Graças;true;18;system
3013;Nova Aliança do Ivaí;true;18;system
3014;Nova América da Colina;true;18;system
3015;Nova Aurora;true;18;system
3016;Nova Cantu;true;18;system
3017;Nova Esperança;true;18;system
3018;Nova Esperança do Sudoeste;true;18;system
3019;Nova Fátima;true;18;system
3020;Nova Laranjeiras;true;18;system
3021;Nova Londrina;true;18;system
3022;Nova Olímpia;true;18;system
3023;Nova Prata do Iguaçu;true;18;system
3024;Nova Santa Bárbara;true;18;system
3025;Nova Santa Rosa;true;18;system
3026;Nova Tebas;true;18;system
3027;Novo Itacolomi;true;18;system
3028;Ortigueira;true;18;system
3029;Ourizona;true;18;system
3030;Ouro Verde do Oeste;true;18;system
3031;Paiçandu;true;18;system
3032;Palmas;true;18;system
3033;Palmeira;true;18;system
3034;Palmital;true;18;system
3035;Palotina;true;18;system
3036;Paraíso do Norte;true;18;system
3037;Paranacity;true;18;system
3038;Paranaguá;true;18;system
3039;Paranapoema;true;18;system
3040;Paranavaí;true;18;system
3041;Pato Bragado;true;18;system
3042;Pato Branco;true;18;system
3043;Paula Freitas;true;18;system
3044;Paulo Frontin;true;18;system
3045;Peabiru;true;18;system
3046;Perobal;true;18;system
3047;Pérola;true;18;system
3048;Pérola d`Oeste;true;18;system
3049;Piên;true;18;system
3050;Pinhais;true;18;system
3051;Pinhal de São Bento;true;18;system
3052;Pinhalão;true;18;system
3053;Pinhão;true;18;system
3054;Piraí do Sul;true;18;system
3055;Piraquara;true;18;system
3056;Pitanga;true;18;system
3057;Pitangueiras;true;18;system
3058;Planaltina do Paraná;true;18;system
3059;Planalto;true;18;system
3060;Ponta Grossa;true;18;system
3061;Pontal do Paraná;true;18;system
3062;Porecatu;true;18;system
3063;Porto Amazonas;true;18;system
3064;Porto Barreiro;true;18;system
3065;Porto Rico;true;18;system
3066;Porto Vitória;true;18;system
3067;Prado Ferreira;true;18;system
3068;Pranchita;true;18;system
3069;Presidente Castelo Branco;true;18;system
3070;Primeiro de Maio;true;18;system
3071;Prudentópolis;true;18;system
3072;Quarto Centenário;true;18;system
3073;Quatiguá;true;18;system
3074;Quatro Barras;true;18;system
3075;Quatro Pontes;true;18;system
3076;Quedas do Iguaçu;true;18;system
3077;Querência do Norte;true;18;system
3078;Quinta do Sol;true;18;system
3079;Quitandinha;true;18;system
3080;Ramilândia;true;18;system
3081;Rancho Alegre;true;18;system
3082;Rancho Alegre d`Oeste;true;18;system
3083;Realeza;true;18;system
3084;Rebouças;true;18;system
3085;Renascença;true;18;system
3086;Reserva;true;18;system
3087;Reserva do Iguaçu;true;18;system
3088;Ribeirão Claro;true;18;system
3089;Ribeirão do Pinhal;true;18;system
3090;Rio Azul;true;18;system
3091;Rio Bom;true;18;system
3092;Rio Bonito do Iguaçu;true;18;system
3093;Rio Branco do Ivaí;true;18;system
3094;Rio Branco do Sul;true;18;system
3095;Rio Negro;true;18;system
3096;Rolândia;true;18;system
3097;Roncador;true;18;system
3098;Rondon;true;18;system
3099;Rosário do Ivaí;true;18;system
3100;Sabáudia;true;18;system
3101;Salgado Filho;true;18;system
3102;Salto do Itararé;true;18;system
3103;Salto do Lontra;true;18;system
3104;Santa Amélia;true;18;system
3105;Santa Cecília do Pavão;true;18;system
3106;Santa Cruz de Monte Castelo;true;18;system
3107;Santa Fé;true;18;system
3108;Santa Helena;true;18;system
3109;Santa Inês;true;18;system
3110;Santa Isabel do Ivaí;true;18;system
3111;Santa Izabel do Oeste;true;18;system
3112;Santa Lúcia;true;18;system
3113;Santa Maria do Oeste;true;18;system
3114;Santa Mariana;true;18;system
3115;Santa Mônica;true;18;system
3116;Santa Tereza do Oeste;true;18;system
3117;Santa Terezinha de Itaipu;true;18;system
3118;Santana do Itararé;true;18;system
3119;Santo Antônio da Platina;true;18;system
3120;Santo Antônio do Caiuá;true;18;system
3121;Santo Antônio do Paraíso;true;18;system
3122;Santo Antônio do Sudoeste;true;18;system
3123;Santo Inácio;true;18;system
3124;São Carlos do Ivaí;true;18;system
3125;São Jerônimo da Serra;true;18;system
3126;São João;true;18;system
3127;São João do Caiuá;true;18;system
3128;São João do Ivaí;true;18;system
3129;São João do Triunfo;true;18;system
3130;São Jorge d`Oeste;true;18;system
3131;São Jorge do Ivaí;true;18;system
3132;São Jorge do Patrocínio;true;18;system
3133;São José da Boa Vista;true;18;system
3134;São José das Palmeiras;true;18;system
3135;São José dos Pinhais;true;18;system
3136;São Manoel do Paraná;true;18;system
3137;São Mateus do Sul;true;18;system
3138;São Miguel do Iguaçu;true;18;system
3139;São Pedro do Iguaçu;true;18;system
3140;São Pedro do Ivaí;true;18;system
3141;São Pedro do Paraná;true;18;system
3142;São Sebastião da Amoreira;true;18;system
3143;São Tomé;true;18;system
3144;Sapopema;true;18;system
3145;Sarandi;true;18;system
3146;Saudade do Iguaçu;true;18;system
3147;Sengés;true;18;system
3148;Serranópolis do Iguaçu;true;18;system
3149;Sertaneja;true;18;system
3150;Sertanópolis;true;18;system
3151;Siqueira Campos;true;18;system
3152;Sulina;true;18;system
3153;Tamarana;true;18;system
3154;Tamboara;true;18;system
3155;Tapejara;true;18;system
3156;Tapira;true;18;system
3157;Teixeira Soares;true;18;system
3158;Telêmaco Borba;true;18;system
3159;Terra Boa;true;18;system
3160;Terra Rica;true;18;system
3161;Terra Roxa;true;18;system
3162;Tibagi;true;18;system
3163;Tijucas do Sul;true;18;system
3164;Toledo;true;18;system
3165;Tomazina;true;18;system
3166;Três Barras do Paraná;true;18;system
3167;Tunas do Paraná;true;18;system
3168;Tuneiras do Oeste;true;18;system
3169;Tupãssi;true;18;system
3170;Turvo;true;18;system
3171;Ubiratã;true;18;system
3172;Umuarama;true;18;system
3173;União da Vitória;true;18;system
3174;Uniflor;true;18;system
3175;Uraí;true;18;system
3176;Ventania;true;18;system
3177;Vera Cruz do Oeste;true;18;system
3178;Verê;true;18;system
3179;Virmond;true;18;system
3180;Vitorino;true;18;system
3181;Wenceslau Braz;true;18;system
3182;Xambrê;true;18;system
3183;Abreu e Lima;true;16;system
3184;Afogados da Ingazeira;true;16;system
3185;Afrânio;true;16;system
3186;Agrestina;true;16;system
3187;Água Preta;true;16;system
3188;Águas Belas;true;16;system
3189;Alagoinha;true;16;system
3190;Aliança;true;16;system
3191;Altinho;true;16;system
3192;Amaraji;true;16;system
3193;Angelim;true;16;system
3194;Araçoiaba;true;16;system
3195;Araripina;true;16;system
3196;Arcoverde;true;16;system
3197;Barra de Guabiraba;true;16;system
3198;Barreiros;true;16;system
3199;Belém de Maria;true;16;system
3200;Belém de São Francisco;true;16;system
3201;Belo Jardim;true;16;system
3202;Betânia;true;16;system
3203;Bezerros;true;16;system
3204;Bodocó;true;16;system
3205;Bom Conselho;true;16;system
3206;Bom Jardim;true;16;system
3207;Bonito;true;16;system
3208;Brejão;true;16;system
3209;Brejinho;true;16;system
3210;Brejo da Madre de Deus;true;16;system
3211;Buenos Aires;true;16;system
3212;Buíque;true;16;system
3213;Cabo de Santo Agostinho;true;16;system
3214;Cabrobó;true;16;system
3215;Cachoeirinha;true;16;system
3216;Caetés;true;16;system
3217;Calçado;true;16;system
3218;Calumbi;true;16;system
3219;Camaragibe;true;16;system
3220;Camocim de São Félix;true;16;system
3221;Camutanga;true;16;system
3222;Canhotinho;true;16;system
3223;Capoeiras;true;16;system
3224;Carnaíba;true;16;system
3225;Carnaubeira da Penha;true;16;system
3226;Carpina;true;16;system
3227;Caruaru;true;16;system
3228;Casinhas;true;16;system
3229;Catende;true;16;system
3230;Cedro;true;16;system
3231;Chã de Alegria;true;16;system
3232;Chã Grande;true;16;system
3233;Condado;true;16;system
3234;Correntes;true;16;system
3235;Cortês;true;16;system
3236;Cumaru;true;16;system
3237;Cupira;true;16;system
3238;Custódia;true;16;system
3239;Dormentes;true;16;system
3240;Escada;true;16;system
3241;Exu;true;16;system
3242;Feira Nova;true;16;system
3243;Fernando de Noronha;true;16;system
3244;Ferreiros;true;16;system
3245;Flores;true;16;system
3246;Floresta;true;16;system
3247;Frei Miguelinho;true;16;system
3248;Gameleira;true;16;system
3249;Garanhuns;true;16;system
3250;Glória do Goitá;true;16;system
3251;Goiana;true;16;system
3252;Granito;true;16;system
3253;Gravatá;true;16;system
3254;Iati;true;16;system
3255;Ibimirim;true;16;system
3256;Ibirajuba;true;16;system
3257;Igarassu;true;16;system
3258;Iguaraci;true;16;system
3259;Ilha de Itamaracá;true;16;system
3260;Inajá;true;16;system
3261;Ingazeira;true;16;system
3262;Ipojuca;true;16;system
3263;Ipubi;true;16;system
3264;Itacuruba;true;16;system
3265;Itaíba;true;16;system
3266;Itambé;true;16;system
3267;Itapetim;true;16;system
3268;Itapissuma;true;16;system
3269;Itaquitinga;true;16;system
3270;Jaboatão dos Guararapes;true;16;system
3271;Jaqueira;true;16;system
3272;Jataúba;true;16;system
3273;Jatobá;true;16;system
3274;João Alfredo;true;16;system
3275;Joaquim Nabuco;true;16;system
3276;Jucati;true;16;system
3277;Jupi;true;16;system
3278;Jurema;true;16;system
3279;Lagoa do Carro;true;16;system
3280;Lagoa do Itaenga;true;16;system
3281;Lagoa do Ouro;true;16;system
3282;Lagoa dos Gatos;true;16;system
3283;Lagoa Grande;true;16;system
3284;Lajedo;true;16;system
3285;Limoeiro;true;16;system
3286;Macaparana;true;16;system
3287;Machados;true;16;system
3288;Manari;true;16;system
3289;Maraial;true;16;system
3290;Mirandiba;true;16;system
3291;Moreilândia;true;16;system
3292;Moreno;true;16;system
3293;Nazaré da Mata;true;16;system
3294;Olinda;true;16;system
3295;Orobó;true;16;system
3296;Orocó;true;16;system
3297;Ouricuri;true;16;system
3298;Palmares;true;16;system
3299;Palmeirina;true;16;system
3300;Panelas;true;16;system
3301;Paranatama;true;16;system
3302;Parnamirim;true;16;system
3303;Passira;true;16;system
3304;Paudalho;true;16;system
3305;Paulista;true;16;system
3306;Pedra;true;16;system
3307;Pesqueira;true;16;system
3308;Petrolândia;true;16;system
3309;Petrolina;true;16;system
3310;Poção;true;16;system
3311;Pombos;true;16;system
3312;Primavera;true;16;system
3313;Quipapá;true;16;system
3314;Quixaba;true;16;system
3315;Recife;true;16;system
3316;Riacho das Almas;true;16;system
3317;Ribeirão;true;16;system
3318;Rio Formoso;true;16;system
3319;Sairé;true;16;system
3320;Salgadinho;true;16;system
3321;Salgueiro;true;16;system
3322;Saloá;true;16;system
3323;Sanharó;true;16;system
3324;Santa Cruz;true;16;system
3325;Santa Cruz da Baixa Verde;true;16;system
3326;Santa Cruz do Capibaribe;true;16;system
3327;Santa Filomena;true;16;system
3328;Santa Maria da Boa Vista;true;16;system
3329;Santa Maria do Cambucá;true;16;system
3330;Santa Terezinha;true;16;system
3331;São Benedito do Sul;true;16;system
3332;São Bento do Una;true;16;system
3333;São Caitano;true;16;system
3334;São João;true;16;system
3335;São Joaquim do Monte;true;16;system
3336;São José da Coroa Grande;true;16;system
3337;São José do Belmonte;true;16;system
3338;São José do Egito;true;16;system
3339;São Lourenço da Mata;true;16;system
3340;São Vicente Ferrer;true;16;system
3341;Serra Talhada;true;16;system
3342;Serrita;true;16;system
3343;Sertânia;true;16;system
3344;Sirinhaém;true;16;system
3345;Solidão;true;16;system
3346;Surubim;true;16;system
3347;Tabira;true;16;system
3348;Tacaimbó;true;16;system
3349;Tacaratu;true;16;system
3350;Tamandaré;true;16;system
3351;Taquaritinga do Norte;true;16;system
3352;Terezinha;true;16;system
3353;Terra Nova;true;16;system
3354;Timbaúba;true;16;system
3355;Toritama;true;16;system
3356;Tracunhaém;true;16;system
3357;Trindade;true;16;system
3358;Triunfo;true;16;system
3359;Tupanatinga;true;16;system
3360;Tuparetama;true;16;system
3361;Venturosa;true;16;system
3362;Verdejante;true;16;system
3363;Vertente do Lério;true;16;system
3364;Vertentes;true;16;system
3365;Vicência;true;16;system
3366;Vitória de Santo Antão;true;16;system
3367;Xexéu;true;16;system
3368;Acauã;true;17;system
3369;Agricolândia;true;17;system
3370;Água Branca;true;17;system
3371;Alagoinha do Piauí;true;17;system
3372;Alegrete do Piauí;true;17;system
3373;Alto Longá;true;17;system
3374;Altos;true;17;system
3375;Alvorada do Gurguéia;true;17;system
3376;Amarante;true;17;system
3377;Angical do Piauí;true;17;system
3378;Anísio de Abreu;true;17;system
3379;Antônio Almeida;true;17;system
3380;Aroazes;true;17;system
3381;Aroeiras do Itaim;true;17;system
3382;Arraial;true;17;system
3383;Assunção do Piauí;true;17;system
3384;Avelino Lopes;true;17;system
3385;Baixa Grande do Ribeiro;true;17;system
3386;Barra d`Alcântara;true;17;system
3387;Barras;true;17;system
3388;Barreiras do Piauí;true;17;system
3389;Barro Duro;true;17;system
3390;Batalha;true;17;system
3391;Bela Vista do Piauí;true;17;system
3392;Belém do Piauí;true;17;system
3393;Beneditinos;true;17;system
3394;Bertolínia;true;17;system
3395;Betânia do Piauí;true;17;system
3396;Boa Hora;true;17;system
3397;Bocaina;true;17;system
3398;Bom Jesus;true;17;system
3399;Bom Princípio do Piauí;true;17;system
3400;Bonfim do Piauí;true;17;system
3401;Boqueirão do Piauí;true;17;system
3402;Brasileira;true;17;system
3403;Brejo do Piauí;true;17;system
3404;Buriti dos Lopes;true;17;system
3405;Buriti dos Montes;true;17;system
3406;Cabeceiras do Piauí;true;17;system
3407;Cajazeiras do Piauí;true;17;system
3408;Cajueiro da Praia;true;17;system
3409;Caldeirão Grande do Piauí;true;17;system
3410;Campinas do Piauí;true;17;system
3411;Campo Alegre do Fidalgo;true;17;system
3412;Campo Grande do Piauí;true;17;system
3413;Campo Largo do Piauí;true;17;system
3414;Campo Maior;true;17;system
3415;Canavieira;true;17;system
3416;Canto do Buriti;true;17;system
3417;Capitão de Campos;true;17;system
3418;Capitão Gervásio Oliveira;true;17;system
3419;Caracol;true;17;system
3420;Caraúbas do Piauí;true;17;system
3421;Caridade do Piauí;true;17;system
3422;Castelo do Piauí;true;17;system
3423;Caxingó;true;17;system
3424;Cocal;true;17;system
3425;Cocal de Telha;true;17;system
3426;Cocal dos Alves;true;17;system
3427;Coivaras;true;17;system
3428;Colônia do Gurguéia;true;17;system
3429;Colônia do Piauí;true;17;system
3430;Conceição do Canindé;true;17;system
3431;Coronel José Dias;true;17;system
3432;Corrente;true;17;system
3433;Cristalândia do Piauí;true;17;system
3434;Cristino Castro;true;17;system
3435;Curimatá;true;17;system
3436;Currais;true;17;system
3437;Curral Novo do Piauí;true;17;system
3438;Curralinhos;true;17;system
3439;Demerval Lobão;true;17;system
3440;Dirceu Arcoverde;true;17;system
3441;Dom Expedito Lopes;true;17;system
3442;Dom Inocêncio;true;17;system
3443;Domingos Mourão;true;17;system
3444;Elesbão Veloso;true;17;system
3445;Eliseu Martins;true;17;system
3446;Esperantina;true;17;system
3447;Fartura do Piauí;true;17;system
3448;Flores do Piauí;true;17;system
3449;Floresta do Piauí;true;17;system
3450;Floriano;true;17;system
3451;Francinópolis;true;17;system
3452;Francisco Ayres;true;17;system
3453;Francisco Macedo;true;17;system
3454;Francisco Santos;true;17;system
3455;Fronteiras;true;17;system
3456;Geminiano;true;17;system
3457;Gilbués;true;17;system
3458;Guadalupe;true;17;system
3459;Guaribas;true;17;system
3460;Hugo Napoleão;true;17;system
3461;Ilha Grande;true;17;system
3462;Inhuma;true;17;system
3463;Ipiranga do Piauí;true;17;system
3464;Isaías Coelho;true;17;system
3465;Itainópolis;true;17;system
3466;Itaueira;true;17;system
3467;Jacobina do Piauí;true;17;system
3468;Jaicós;true;17;system
3469;Jardim do Mulato;true;17;system
3470;Jatobá do Piauí;true;17;system
3471;Jerumenha;true;17;system
3472;João Costa;true;17;system
3473;Joaquim Pires;true;17;system
3474;Joca Marques;true;17;system
3475;José de Freitas;true;17;system
3476;Juazeiro do Piauí;true;17;system
3477;Júlio Borges;true;17;system
3478;Jurema;true;17;system
3479;Lagoa Alegre;true;17;system
3480;Lagoa de São Francisco;true;17;system
3481;Lagoa do Barro do Piauí;true;17;system
3482;Lagoa do Piauí;true;17;system
3483;Lagoa do Sítio;true;17;system
3484;Lagoinha do Piauí;true;17;system
3485;Landri Sales;true;17;system
3486;Luís Correia;true;17;system
3487;Luzilândia;true;17;system
3488;Madeiro;true;17;system
3489;Manoel Emídio;true;17;system
3490;Marcolândia;true;17;system
3491;Marcos Parente;true;17;system
3492;Massapê do Piauí;true;17;system
3493;Matias Olímpio;true;17;system
3494;Miguel Alves;true;17;system
3495;Miguel Leão;true;17;system
3496;Milton Brandão;true;17;system
3497;Monsenhor Gil;true;17;system
3498;Monsenhor Hipólito;true;17;system
3499;Monte Alegre do Piauí;true;17;system
3500;Morro Cabeça no Tempo;true;17;system
3501;Morro do Chapéu do Piauí;true;17;system
3502;Murici dos Portelas;true;17;system
3503;Nazaré do Piauí;true;17;system
3504;Nossa Senhora de Nazaré;true;17;system
3505;Nossa Senhora dos Remédios;true;17;system
3506;Nova Santa Rita;true;17;system
3507;Novo Oriente do Piauí;true;17;system
3508;Novo Santo Antônio;true;17;system
3509;Oeiras;true;17;system
3510;Olho d`Água do Piauí;true;17;system
3511;Padre Marcos;true;17;system
3512;Paes Landim;true;17;system
3513;Pajeú do Piauí;true;17;system
3514;Palmeira do Piauí;true;17;system
3515;Palmeirais;true;17;system
3516;Paquetá;true;17;system
3517;Parnaguá;true;17;system
3518;Parnaíba;true;17;system
3519;Passagem Franca do Piauí;true;17;system
3520;Patos do Piauí;true;17;system
3521;Pau d`Arco do Piauí;true;17;system
3522;Paulistana;true;17;system
3523;Pavussu;true;17;system
3524;Pedro II;true;17;system
3525;Pedro Laurentino;true;17;system
3526;Picos;true;17;system
3527;Pimenteiras;true;17;system
3528;Pio IX;true;17;system
3529;Piracuruca;true;17;system
3530;Piripiri;true;17;system
3531;Porto;true;17;system
3532;Porto Alegre do Piauí;true;17;system
3533;Prata do Piauí;true;17;system
3534;Queimada Nova;true;17;system
3535;Redenção do Gurguéia;true;17;system
3536;Regeneração;true;17;system
3537;Riacho Frio;true;17;system
3538;Ribeira do Piauí;true;17;system
3539;Ribeiro Gonçalves;true;17;system
3540;Rio Grande do Piauí;true;17;system
3541;Santa Cruz do Piauí;true;17;system
3542;Santa Cruz dos Milagres;true;17;system
3543;Santa Filomena;true;17;system
3544;Santa Luz;true;17;system
3545;Santa Rosa do Piauí;true;17;system
3546;Santana do Piauí;true;17;system
3547;Santo Antônio de Lisboa;true;17;system
3548;Santo Antônio dos Milagres;true;17;system
3549;Santo Inácio do Piauí;true;17;system
3550;São Braz do Piauí;true;17;system
3551;São Félix do Piauí;true;17;system
3552;São Francisco de Assis do Piauí;true;17;system
3553;São Francisco do Piauí;true;17;system
3554;São Gonçalo do Gurguéia;true;17;system
3555;São Gonçalo do Piauí;true;17;system
3556;São João da Canabrava;true;17;system
3557;São João da Fronteira;true;17;system
3558;São João da Serra;true;17;system
3559;São João da Varjota;true;17;system
3560;São João do Arraial;true;17;system
3561;São João do Piauí;true;17;system
3562;São José do Divino;true;17;system
3563;São José do Peixe;true;17;system
3564;São José do Piauí;true;17;system
3565;São Julião;true;17;system
3566;São Lourenço do Piauí;true;17;system
3567;São Luis do Piauí;true;17;system
3568;São Miguel da Baixa Grande;true;17;system
3569;São Miguel do Fidalgo;true;17;system
3570;São Miguel do Tapuio;true;17;system
3571;São Pedro do Piauí;true;17;system
3572;São Raimundo Nonato;true;17;system
3573;Sebastião Barros;true;17;system
3574;Sebastião Leal;true;17;system
3575;Sigefredo Pacheco;true;17;system
3576;Simões;true;17;system
3577;Simplício Mendes;true;17;system
3578;Socorro do Piauí;true;17;system
3579;Sussuapara;true;17;system
3580;Tamboril do Piauí;true;17;system
3581;Tanque do Piauí;true;17;system
3582;Teresina;true;17;system
3583;União;true;17;system
3584;Uruçuí;true;17;system
3585;Valença do Piauí;true;17;system
3586;Várzea Branca;true;17;system
3587;Várzea Grande;true;17;system
3588;Vera Mendes;true;17;system
3589;Vila Nova do Piauí;true;17;system
3590;Wall Ferraz;true;17;system
3591;Angra dos Reis;true;19;system
3592;Aperibé;true;19;system
3593;Araruama;true;19;system
3594;Areal;true;19;system
3595;Armação dos Búzios;true;19;system
3596;Arraial do Cabo;true;19;system
3597;Barra do Piraí;true;19;system
3598;Barra Mansa;true;19;system
3599;Belford Roxo;true;19;system
3600;Bom Jardim;true;19;system
3601;Bom Jesus do Itabapoana;true;19;system
3602;Cabo Frio;true;19;system
3603;Cachoeiras de Macacu;true;19;system
3604;Cambuci;true;19;system
3605;Campos dos Goytacazes;true;19;system
3606;Cantagalo;true;19;system
3607;Carapebus;true;19;system
3608;Cardoso Moreira;true;19;system
3609;Carmo;true;19;system
3610;Casimiro de Abreu;true;19;system
3611;Comendador Levy Gasparian;true;19;system
3612;Conceição de Macabu;true;19;system
3613;Cordeiro;true;19;system
3614;Duas Barras;true;19;system
3615;Duque de Caxias;true;19;system
3616;Engenheiro Paulo de Frontin;true;19;system
3617;Guapimirim;true;19;system
3618;Iguaba Grande;true;19;system
3619;Itaboraí;true;19;system
3620;Itaguaí;true;19;system
3621;Italva;true;19;system
3622;Itaocara;true;19;system
3623;Itaperuna;true;19;system
3624;Itatiaia;true;19;system
3625;Japeri;true;19;system
3626;Laje do Muriaé;true;19;system
3627;Macaé;true;19;system
3628;Macuco;true;19;system
3629;Magé;true;19;system
3630;Mangaratiba;true;19;system
3631;Maricá;true;19;system
3632;Mendes;true;19;system
3633;Mesquita;true;19;system
3634;Miguel Pereira;true;19;system
3635;Miracema;true;19;system
3636;Natividade;true;19;system
